source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,w10_rationale,batch_target,suggested_layer,suggested_status,confidence,suggestion_rationale,needs_human_review,reviewer_decision,final_layer,final_status,merge_target,production_tier,default_call_pool,review_notes
Q2-内容类型种子/training_material-交付物-v0.1.md,B2 听觉元素,3,148,e7bd06405a20,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B3 人物元素,3,155,70fc142c3f01,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B4 场景元素,3,131,bba953df5875,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B5 情绪元素,3,120,51105b0faaab,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B6 文字元素,3,179,982cebd0ac6e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B7 时间元素,3,146,612c9d466093,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B8 反差元素,3,158,e39bf495b44d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,B9 隐喻 / 认知元素,3,123,180fd03195a3,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,136,4872c136b5e9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-2 —— ""一分钟 Do / Don't 对照 / 视觉化标准""",4,1256,20993d8492e9,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-3 —— ""班前微教练 / 店长 40 秒即时提醒""",4,1214,3279dd2113a5,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-6 —— ""错题本剧场 / 高发错误动作的危险点雷达""",4,1524,3182fee0b78d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/training_material-交付物-v0.1.md,D. 服装行业垂直机会,2,207,95430743cc82,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/training_material-交付物-v0.1.md,三个未被开发的角度,3,517,e4f819cd2585,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,compass §4 服装行业执行模板表（5 个零成本模板）,3,989,470d2ddb6bcd,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/training_material-交付物-v0.1.md,服装与零售行业 training_material 标杆案例,3,1037,ddea15aa45c0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/training_material-交付物-v0.1.md,行业趋势支撑,3,556,3d3eec869e1d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/training_material-交付物-v0.1.md,F. AI 辅助边界,2,1243,79ceae1596d8,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['选题']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/training_material-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,1037,7116b05592d8,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/training_material-交付物-v0.1.md,与 batch 3 前 4 份的差异点,2,1654,349ee2cf431f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/training_material-交付物-v0.1.md,版本记录,2,1255,610944682fdb,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/通用类.md,玩法 2：换装快剪 + “姐妹们冲”,4,164,dedc42ea3a1d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：开箱即结论,4,141,869c086fb972,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：**“一天只穿这一件，不急着夸”**,4,456,53865df547e8,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：**“别人看我 vs 我穿着它的身体感受”**,4,373,7d5e573659e3,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,服装行业垂直加成,3,262,863b0f12b3bb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类.md,制作难度判断,3,137,dbdca845938e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/通用类.md,玩法 1：开门关门流水账,4,129,4d202fd6bacf,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：营业的一天，只拍“看不见的劳动”,4,357,e05a211c98a7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：门店人格化，不讲 KPI，只讲“今天这家店是什么情绪”,4,277,e6cbf2818c0f,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：问题驱动的一天,4,209,86bb7ef533de,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：**“门店的一天，不按时间拍，按情绪拍”**,4,382,69a858e13e20,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,服装行业垂直加成,3,250,863b0f12b3bb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类.md,制作难度判断,3,134,dbdca845938e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/通用类.md,玩法 1：卖点清单体,4,102,690e7b40ed61,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：详情页小说体,4,102,02cd6682209d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：**“不是产品文案，是一个时刻文案”**,4,329,08379b00f47e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：**“双栏文案：别人看到的你 / 你身体里发生的事”**,4,301,f6d36a4e2e8b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,服装行业垂直加成,3,267,863b0f12b3bb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类.md,制作难度判断,3,141,dbdca845938e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/通用类.md,玩法 3：长视频一次讲完,4,107,57e9fbb52193,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：分支情境训练,4,446,8723a602bb5e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：一分钟 Do / Don’t,4,266,be42ed1b0e93,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：班前微教练,4,312,4855b695d5bd,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：**“班前 5 分钟连续剧”**,4,442,bb3705f1e5ea,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['店员']（低置信）,true,override,L2,extract_l2,,long_term,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 3：**“神秘顾客回放，但素材来自自己店里真实片段”**,4,478,138a0dedc0de,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,服装行业垂直加成,3,235,863b0f12b3bb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类.md,制作难度判断,3,129,dbdca845938e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/通用类.md,玩法 3：哭腔讲故事,4,100,ce67352c7860,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：不讲情绪，讲物证,4,212,e180c32020b5,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 1：**“一件衣服替我说完今天没说出口的话”**,4,379,4e9d11f6addb,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,玩法 2：**“不是我在讲情绪，是空间在替我呼吸”**,4,322,29fddbc1a6f1,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,accept,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/通用类.md,服装行业垂直加成,3,203,863b0f12b3bb,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类.md,制作难度判断,3,134,dbdca845938e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_industry_addon,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/通用类compass.md,The mainstream formats everyone copies,3,1351,4f3c8964198d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Advanced creators who elevated the format,3,1746,b742e9aa1b88,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for product review,3,2176,a7a30a970674,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Why most store content gets ignored,3,908,1c36b34edb91,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Store accounts that cracked the code,3,1690,083446df525f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for store daily,3,2895,3ac703236989,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['解说']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/通用类compass.md,The copy that all sounds the same,3,969,f0760f11c1b0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Brands that write differently,3,1458,e82810a7538b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Breakthrough copy approaches,3,1723,1d7a4a738b38,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Why employees skip training content,3,658,cf1e84c1c4a3,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Platforms and companies innovating training,3,1897,aacc3c0677ca,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for training,3,2362,d15906ea66d7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Manufactured sentimentality has saturated the market,3,1121,66c0aae04d42,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Creators achieving genuine emotional resonance,3,1398,dce5a5156522,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Breakthrough approaches for emotional content,3,2702,dea9be4326fe,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,International brands proving low-budget works,3,1520,32c5e7e1f53a,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类compass.md,Phone-executable cinematic techniques,3,1444,f4535003d7c6,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/通用类deep-research-report.md,store_daily 门店日常,2,3849,218ce9c6f32e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L1,extract_l1,,,,非单张玩法卡，作为L1生成判断规则处理
Q2-内容类型种子/通用类deep-research-report.md,training_material 培训物料,2,3580,c1952cf71d9d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L1,extract_l1,,,,非单张玩法卡，作为L1生成判断规则处理
Q2-内容类型种子/通用类deep-research-report.md,emotion_expression 情绪表达,2,3516,c27fee1cf81c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L1,extract_l1,,,,非单张玩法卡，作为L1生成判断规则处理
Q4-人设种子/phase-3-Q4-Persona-ContentType-Platform兼容矩阵.md,零、本文件解决什么问题,2,527,3dbdf03b8a13,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
