source_md,heading_level,heading_kind,heading_path,line_no,body_length,body_first_100
Q2-内容类型种子/product_journey-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-7 —— ""微物叙事 / 一粒纽扣的旅程""",330,856,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 不讲一件衣服的完整故事，**只讲一个微小元素**。**一粒纽扣**从原材料（贝壳/金属/树脂）→ 切割
Q2-内容类型种子/product_journey-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-8 —— ""用户共创式产品历程""",346,919,"| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | **让粉丝在评论区投票决定面料/颜色/版型**，将设计过程变为""**连续剧**"" / 已有品牌在沉浸式大"
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,D. 服装行业垂直机会,364,103,"`product_journey` 在服装里最强的，不是""可以拍草图""，而是**可以拍犹豫、拍手感、拍身体、拍微差**。服装的每一个决定都能被看见：**缝份、垂感、褶皱、袖口、腰头、里布、洗后状态*"
Q2-内容类型种子/product_journey-交付物-v0.1.md,3,md_heading,三个未被开发的角度,368,159,"1. **""让观众看到差一点做成别的样子""（C3-1 失败样衣辩论会）** —— 这是其他行业很少能做的""判断轨迹""展示 2. **""微物叙事""（C3-7 一粒纽扣的旅程）** —— 服装的每个微小"
Q2-内容类型种子/product_journey-交付物-v0.1.md,3,md_heading,服装行业 product_journey 方向（v0.2 M4 无痕处理：删去全部具体账号 / 品牌 / 数据 / 仅保留方向描述）,374,366,- **硬核工艺科普方向** —— 面料 / 版型 / 缝线做工的专业讲解 - **面料对比测评方向** —— 横向对比 + 数据化呈现 - **新中式 / 非遗工艺方向** —— 看似简单的款式背后
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,E. 红线（一定不行的玩法）,387,437,"| # | 红线 | 来源 | |---|---|---| | E1 | 只拍""从草图到成品""的魔术转场，不拍任何失败版本 | GPT5.4 | | E2 | 只有灵感故事，没有任何上身、试错、拆改"
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,F. AI 辅助边界,403,354,"| 环节 | AI 能做 | AI 不能做 | |---|---|---| | 选题 | 对比维度提炼 / 决策点清单 / 微物候选 | 替代""哪个改动值得拍"" | | 脚本 | 版本记录 / 镜头"
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,G. 待裁决项 — **v0.2 全部关闭**,417,988,> **v0.2 状态变化（2026-04-14 业务裁决第 1 轮闭合）：** G1–G5 全部由用户裁决关闭。详细业务背景见 [_index.md](_index.md) §4 阶段 7。  |
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,与前 3 份（founder_ip / role_work_vlog / event_documentary）的差异点,433,621,| 维度 | founder_ip | role_work_vlog | event_documentary | product_journey（本文件） | |---|---|---|---|--
Q2-内容类型种子/product_journey-交付物-v0.1.md,2,md_heading,版本记录,448,546,| 版本 | 日期 | 变更 | 作者 | |---|---|---|---| | v0.1 | 2026-04-14 | 初版落盘：3 张 C1 + 4 张 C2 + 8 张 C3 = 15 张玩
Q2-内容类型种子/product_review-交付物-v0.1.md,1,md_heading,product_review（产品测评 / 试穿 / 使用评价）交付物 v0.2,1,0,
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,元数据,3,601,| 项 | 内容 | |---|---| | ContentType ID | `product_review` | | 中文名 | 产品测评（试穿 / 试用 / 使用评价） | | 所属层 | Q
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,本文件是什么（核心定义，防止脱离索引被误读）,19,259,"- **交付物 ≠ 字段 schema**。交付物是一份""**玩法库 + 元素库 + 红线**""，是 AI 生产这种内容时可调用的**表达资源包**。 - **模板 ≠ 文字填空模板**。每张玩法卡"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,本文件与 batch 1/2/3 的关键差异：双角色「适用场景」标签机制（首创）,29,0,
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,1. 为什么 product_review 需要「适用场景」标签,31,374,Q1 v1.1 明确 `product_review` 同时出现在三层框架的**第一层引流**和**第二层接客**中（[phase-3-Q1-内容生产首批做什么.md](../phase-3-Q1-
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,2. β 标签方案（用户 2026-04-14 裁决）,43,196,**每张进阶 / 突破性玩法卡都含「适用场景」标签**，取值为： - **引流**：主要服务第一层，陌生观众转化为关注者 - **接客**：主要服务第二层，店内顾客当场决策 - **两者通用**：玩
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,3. 与 `outfit_of_the_day` 的区别,52,161,"batch 1 的 `outfit_of_the_day`（穿搭日记）也涉及试穿，但叙事重心是""**今天这一套**""——展示自己的日常穿搭选择。本 ContentType 的叙事重心是""**这件是否"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,A. 北极星,58,344,"**观众看完后，不是""知道这件衣服有什么参数""，而是""**我已经在脑子里提前穿过一次、犹豫过一次、相信过一次**""——风险已经看清、信任已经建立、购买决策的心理阻力已经被消解。**  > **三份原"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,B. 元素库（原子层）,69,0,
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B1 视觉元素,71,330,- 全身试穿镜头（但**避免转圈** —— 转圈是 C1 陷阱的标志） - 动作镜头（走路 / 坐下 / 抬手 / 弯腰 / 系扣子 / 拉拉链） - 手部细节特写（捏布料 / 拉弹性 / 摸车线 /
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B2 听觉元素,83,216,- 布料摩擦声（走路时 / 坐下时 / 抬手时） - 拉链声 / 扣子碰撞声 / 魔术贴撕开声 - 弹性测试声（捏拉布料的轻响） - 走路脚步声（真实地板 / 地铁站 / 商场） - 环境音（地铁广播
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B3 人物元素,93,120,- 创作者本人试穿（默认） - 家人 / 同事 / 伴侣 / 店员作为**第二评价者**（关系型测评） - 店内真实顾客（接客场景，需同意） - 只露手 / 只露身体部位（无面部测评） - 同性别 +
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B4 场景元素,100,163,- 镜前 / 试衣间（基础场景） - 窗边自然光（反滤镜宣言的关键） - 真实生活场景（通勤路 / 办公室 / 餐厅 / 家中沙发 / 地铁） - 门店陈列区（接客场景下的第二层定位） - 桌面 /
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B5 情绪元素,109,143,"- 克制感（不夸张 / 不安利 / 不一上来给结论） - 犹豫感（真实的""这里我有点不确定""） - 冷静判断感（像法官而非销售） - 反向透明（""这里有点翻车""的坦承） - 顾虑先行（""我本来怕它透"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B6 文字元素,117,207,"- 极少字幕（只标注关键测试点 / 单位 / 时间） - 数据标签（""克重 180g"" / ""坐 20 分钟"" / ""回弹 0.8 秒""） - 证物标签风格（""透光 ✕"" / ""起静电 ✓"" / ""起"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B7 时间元素,125,130,- **一天体感**（早 / 午 / 下午 / 晚四个时刻同一件衣服） - **三次切片**（同一件衣服在同一天被误会三次） - 坐 20 分钟后的褶皱恢复测试 - 抬手 / 弯腰 / 捡东西的瞬间定
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B8 反差元素,132,129,"- ""别人看我"" vs ""我穿着它的身体感受""（双层字幕） - 开箱瞬间感受 vs 穿一天后的感受 - 镜前审美 vs 坐下起身的真实动作 - 形容词评价 vs 可验证细节（审美 vs 证据） - 预"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,B9 隐喻元素,139,112,"- 服装 = 身体界面（同时是社会符号和体感容器） - 试穿 = 购买前的""心理预演"" - 面料 = 材料学证物（微距下可验证） - 洗标 = 真实成分承诺（不会说谎的字段） - 时间褶皱 = 一天生"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,C. 玩法库（核心交付物）,148,0,
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,C1 主流玩法（默认禁用 / 低优先）,150,128,"> 本档玩法是**整个短视频生态里最饱和的类型**——服装试穿测评已被 MCN 机构化生产。三份原料均点名这些模板是""AI 最容易复制 / 观众已经免疫 / 信任资产最弱""的陷阱。笛语平台对 pro"
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-1 —— ""怼脸报身高体重 + 转圈念优缺点 / 三连快评""",154,679,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | 镜头一开，先报身高体重尺码，然后在镜头前左右转前后转，最后总结""显瘦 / 遮胯 / 面料舒服"
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-2 —— ""换装快剪 + '姐妹们冲' / 7 秒换装""",169,537,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | 一条视频换 5-8 套，转场卡点，配热门 BGM，每套给一句""好绝 / 好韩 / 谁懂""。也"
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-3 —— ""开箱即结论 / 对照表测评""",184,581,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | 拆包装 → 摸两下 → 上身 5 秒 → 迅速给""值不值 / 这个价位闭眼入""。或变体：""身"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,C2 进阶玩法（少数高手在用）,202,70,"> **本档是第一次应用「适用场景」β 标签方案**——每张卡标注""引流 / 接客 / 两者通用""。玩法本体跨场景共享，差异是执行情境。"
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-1 —— ""体感测评 / 不先下结论""",206,904,| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | **适用场景** | **两者通用**（引流：区别于形容词堆叠的高级感 ; 接客：店内直接让顾客做动作测试）| | 一句话
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-2 —— ""关系型测评 / 让第二个人来拆穿你""",222,975,| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | **适用场景** | **引流为主**（关系感是第一层引流的强钩子 ; 接客场景下店员和顾客的关系已存在，无需额外制造）|
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-3 —— ""面料侦探 / 成分党测评""",238,976,| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | **适用场景** | **两者通用**（引流：信息服务型内容的稀缺度很高 ; 接客：店内给对材质敏感的顾客做详细说明）|
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-4 —— ""反种草 / 拔草 + 替代方案""",254,950,"| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | **适用场景** | **引流为主**（""不要买""是极强的反套路钩子 ; 接客场景下不适合——店家说""别买""等于砸自己生意"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,C3 突破性玩法（笛语平台主推）,273,128,"> 本档是笛语对 product_review 的核心交付物。**服装测评的突破性不在""拍得更好看""，而在把评价从语言搬到感官、从结论搬到过程、从审美搬到体感**。AI 生产 product_rev"
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-1 —— ""一天只穿这一件 / 不急着夸""",277,1027,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | **适用场景** | **引流为主**（一天叙事是第一层引流的强钩子 ; 接客场景单次只有 5-30 分钟，无法覆盖一天
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-2 —— ""只拍犹豫 / 不拍优点 / 顾虑解除测评""",293,1020,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | **适用场景** | **两者通用**（引流：反套路种草 ; **接客尤其强**——进店顾客的犹豫点就是现场可拍素材）|
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-3 —— ""触感法庭 / 同类三件对照声音证据""",311,1218,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | **适用场景** | **接客为主**（店内场景感最强 ; 引流场景也成立但同类三件的布局更适合门店）| | 一句话定义
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-4 —— ""无声叙事试穿 / 衣橱考古""",328,1219,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | **适用场景** | **引流为主**（艺术化 / 电影感 / 反套路 / 最容易形成平台爆点）| | 一句话定义 |
Q2-内容类型种子/product_review-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-5 —— ""情绪盲测 / 同一件衣服在三种生活语境里（Kuleshov 效应）""",345,1155,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | **适用场景** | **引流为主**（高概念内容 / 强代入感 / 最容易让观众二次转发）| | 一句话定义 | 先拍
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,D. 服装行业垂直机会,364,77,"服装做 `product_review` 的**最大机会**不是""再多做几条试穿""，而是把服装从""**视觉商品**""重新拉回""**身体体验商品**""。"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,三个未被开发的角度,368,403,"1. **""体感测评作为反 AI 护城河""**（C2-1 体感测评 / C3-1 一天只穿 / C3-2 只拍犹豫）——你这个平台如果只会生成""显瘦 / 遮肉 / 百搭""，永远会像批量 AI ; 但"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,服装行业 product_review 标杆案例,374,637,"| 账号 / 品牌 | 平台 | 数据 | 走的路线 | |---|---|---|---| | **@垫底辣孩** | 抖音 | 两月 610K → 600 万+ | ""**废料变编辑大片**""—"
Q2-内容类型种子/product_review-交付物-v0.1.md,3,md_heading,行业趋势支撑,386,343,"- **Shopify 电商文档**：写服装描述时要写清场景 / 细节 / 穿着感受 / fit 与使用情境，不要停在""高质量""这种泛词 - **Interface Fashion 报告**：MCN"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,E. 红线（一定不行的玩法）,396,793,"| # | 红线 | 来源 | |---|---|---| | E1 | **用一串审美形容词代替真实测试** —— ""高级 / 绝美 / 显气质 / 谁懂"" —— 所有词都可替换到另一件衣服 |"
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,F. AI 辅助边界,413,560,| 环节 | AI 能做 | AI 不能做 | |---|---|---| | 选题 | 按服装类型生成顾虑清单（通勤裤怕勒 / 白衬衫怕透 / 针织怕扎）/ 测试动作清单 / 触感对比维度 | 替
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,G. 待裁决项 — **v0.2 全部关闭**,427,748,> **v0.2 状态变化（2026-04-14 业务裁决第 1 轮闭合）：** G1–G5 全部由用户裁决关闭。详细业务背景见 [_index.md](_index.md) §4 阶段 7。  |
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,与 batch 1/2/3 前序文件的差异点,442,1168,| 维度 | personal_vlog（batch 1 试点）| founder_ip（batch 2 试点）| store_daily（batch 3 试点）| **product_review
Q2-内容类型种子/product_review-交付物-v0.1.md,2,md_heading,版本记录,462,554,| 版本 | 日期 | 变更 | 作者 | |---|---|---|---| | v0.1 | 2026-04-14 | 初版落盘（第 3 批两者均可类批量第 1 份 / β 标签方案首验）; 3
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,1,md_heading,role_work_vlog（岗位工作 Vlog / 员工以岗位身份记录工作日常）交付物 v0.2,1,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,元数据,3,497,| 项 | 内容 | |---|---| | ContentType ID | `role_work_vlog` | | 中文名 | 岗位工作 Vlog（员工以岗位身份记录工作日常） | | 所属层
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,本文件是什么（核心定义）,17,240,"- **交付物 ≠ 字段 schema**。交付物是一份""**玩法库 + 元素库 + 红线**""，是 AI 生产这种内容时可调用的**表达资源包**。 - **模板 ≠ 文字填空模板**。每张玩法卡"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,与 `founder_ip` 的边界（来自用户 G5 裁决，2026-04-13）,27,364,"**判断标准不是""老板是不是也有岗位""，而是""内容的第一叙事重心是谁""：**  | 第一叙事重心 | 归属 | |---|---| | **""这个老板/主理人这个人""**（判断、人格、代价、性格）"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,A. 北极星,44,257,"**观众看完不只是""知道这个岗位在干嘛""，而是对这个岗位产生尊重、对品牌产生体感信任，甚至开始觉得""原来一件衣服背后站着的是一群有手感和判断的人""。**  > **三份原话备查：** > - GPT"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,B. 元素库（原子层）,55,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B1 视觉元素,57,160,"- 手部特写（缝纫机 / 裁剪 / 熨烫 / 挂装 / 扫码 / 打包） - 胸前 POV 第一视角 - 物件接力（一件衣服在多双手里传递） - 旧陈列图 / 旧照片（""我以前是这样干的""） - 失误"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B2 听觉元素,66,108,"- 剪吊牌""咔嚓"" / 胶带封箱 / 蒸汽熨斗 / 衣架滑金属杆 - 扫码枪""滴"" / 对讲机沙沙 / 抽屉 / 门帘 - 缝纫机踩线 / 剪刀 / 针线 - 现场同期声为主，不加 BGM - 偶尔保"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B3 人物元素,73,93,"- 单岗位独人 - **岗位接力**（同一件衣服经过仓库员/熨烫工/陈列师/导购/收银/包装） - 不露脸 / 只露手和背影 - 一人分饰（""我以前 vs 我现在""） - 同事自然入镜"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B4 场景元素,80,105,- 打版台 / 样衣间 / 工作室（设计 / 打版岗位） - 店面柜台 / 试衣间 / 陈列区（导购 / 陈列岗位） - 仓库 / 后仓 / 打包台（仓储 / 物流岗位） - 熨烫台 / 清洗区（QC
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B5 情绪元素,86,114,"- 岗位尊严（不降级为""体力展示""） - 判断显形（""为什么我在第 10 秒就知道这位顾客不能先推爆款""） - 微小成就感（解决 / 被感谢 / 小挫败） - 反""可爱员工人设""（不撒娇 / 不卖萌）"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B6 文字元素,93,121,"- 岗位字幕标注（""仓库"" / ""熨烫"" / ""陈列"" / ""导购""） - 短句判断语（""你先别看颜色，先看肩这里""） - **内心字幕**（外部沉默，字幕只写心里那句：如""她刚刚皱眉了，我得换个版型"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B7 时间元素,99,83,- 一件衣服的接力时间线（仓库 → 陈列 → 试穿 → 包装 → 出门） - 一镜交接班（早班 → 晚班 → 店长复核 → 关灯） - 时间压缩（重复动作的节奏感）
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B8 反差元素,104,82,"- 岗位动作的""粗活"" vs ""细活"" - 流程劳动 vs 判断智力 - 完美展示 vs 失误保留 - 岗位话术 vs 内心真实判断 - 沉默劳动 vs 产品价值"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,B9 隐喻元素,111,118,"- 衣服 = 岗位能力的""测试物"" - 手 = 岗位判断的外化 - 接力 = 品牌不是 logo，是很多双手的协作 - 岗位动作 = 一份日常交响曲（剪吊牌 / 封箱 / 蒸汽 / 衣架 / 扫码）"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,C. 玩法库（核心交付物）,120,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,C1 主流玩法（默认禁用 / 低优先）,122,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-1 —— ""跟我上一天班 / 一天打卡式流水账""",124,539,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | 导购 / 店长 / 买手 / 仓库 / 设计助理，对着镜头说""今天带你看看我的一天""，开始收"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-2 —— ""工作日常 + 流行音频""",139,346,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | 员工跟着热门音频，边叠衣服边转场，或者""上班前 vs 上班后"" | | 北极星映射 | ❌"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C1-3 —— ""岗位知识硬讲解 / 员工对镜职业科普""",154,411,"| 字段 | 内容 | |---|---| | 档位 | 🚫 主流 / 默认禁用 | | 一句话定义 | ""店长教你怎么陈列"" / ""导购教你怎么选版型"" / ""仓库教你怎么做库位""——像培训片 |"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,C2 进阶玩法（少数高手在用）,169,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-1 —— ""岗位视角不是'我做了什么'，而是'我怎么判断'""",171,799,"| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | 一句话定义 | 导购不是拍自己接待了多少客，而是拍""我为什么在第 10 秒就知道这位顾客不能先推爆款""；仓库员工不是说今天"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-2 —— ""员工生成内容 EGC / 让岗位成为叙事者""",186,703,"| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | 一句话定义 | 不把员工当""执行者""，而是让员工用自己的语言/视角记录：我今天最难的是哪位顾客、最开心的是哪次帮人找到合适"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-3 —— ""一镜交接班 / 岗位协作浓缩成 45 秒""",201,665,| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | 一句话定义 | 镜头固定拍后台/仓库门口：早班把货架补齐、晚班点数、店长复核、搭配师把一套挂到最显眼位置。全程不口播，只保
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C2-4 —— ""专业不可替代视角（岗位独占知识）""",216,691,"| 字段 | 内容 | |---|---| | 档位 | ⭐ 进阶 | | 一句话定义 | 不是展示""我的工作日常""，而是展示""**只有这个岗位才知道的东西**""——打版师的""日本文化式原型法""、探"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,C3 突破性玩法（笛语平台主推）,231,0,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-1 —— ""一件衣服在不同岗位手里（岗位接力赛）""",233,1002,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 全片只跟一件具体衣服走。镜头从仓库员工把它从箱里拿出来开始（塑料袋摩擦声、挂钩碰撞声）→ 切到熨烫台（蒸
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-2 —— ""岗位失误博物馆 / 失败视角记录""",249,870,"| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 员工不展示""我今天做对了什么""，而是展示**三个今天差点做错、或者曾经真的做错的瞬间**。比如导购说："""
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-3 —— ""纯手部特写工作 ASMR""",264,739,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 全程只拍双手在面料上的操作——缝纫机踩线、裁剪面料、熨烫折边——**无人脸出镜、无解说、只有环境音**。
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-4 —— ""沉浸式无声工作记录（小津安二郎式静观）""",280,802,"| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 参照日本 vlog 博主""不露脸不说话""的治愈风格，以**小津安二郎式的静观镜头**拍摄服装工作室：打开"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,4,md_heading,"玩法卡 #C3-5 —— ""服务的'内心字幕'""",296,728,| 字段 | 内容 | |---|---| | 档位 | 🌟 突破性 | | 一句话定义 | 画面是你在服务顾客：递衣服、帮调整肩线、绕到背后拉拉链、递一杯水。**全程不说话**（或只保留现实礼貌用
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,D. 服装行业垂直机会,313,119,"`role_work_vlog` 在服装行业最大的机会，是把""岗位""从服务动作拍成**身体经验**：店员看一眼肩线就知道不对，仓库摸一下包装就知道会掉价，陈列一伸手就知道这件该高一格还是低一格。这种"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,三个未被开发的角度,317,273,"1. **""岗位如何通过衣服显露智力""（C2-1 判断展示 / C3-1 一件衣服接力）** —— 服装是岗位智力的外化。现在大多数服装岗位内容还停在""上班生活记录""，真正没被开发的是""**岗位如何"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,3,md_heading,服装行业岗位内容方向（v0.2 M4 无痕处理：删去具体姓名 / 账号 / 品牌 / 数据 / 仅保留方向描述）,323,382,"- **版型小课堂方向** —— 版师/打版员用手边工具讲原型法 / 把""看似很专业""的知识做成""3 分钟看懂"" - **探厂 Vlog 方向** —— 拜访多家工厂 / 对比不同生产线 / 服务 B"
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,E. 红线（一定不行的玩法）,334,491,| # | 红线 | 来源 | |---|---|---| | E1 | 把岗位 vlog 做成流水账：上班、打卡、下班，什么都拍，唯独没拍岗位为什么重要 | GPT5.4 | | E2 | 一味追
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,F. AI 辅助边界,350,346,| 环节 | AI 能做 | AI 不能做 | |---|---|---| | 选题 | 岗位选题清单 / 判断点提炼 / 评论区问题归纳 | 替代真实岗位经验 | | 脚本 | 结构 / 字幕提炼
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,G. 待裁决项 — **v0.2 全部关闭**,364,833,> **v0.2 状态变化（2026-04-14 业务裁决第 1 轮闭合）：** G1–G4 全部由用户裁决关闭。详细业务背景见 [_index.md](_index.md) §4 阶段 7。  |
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,与 founder_ip（企业叙事类试点）的差异点,379,621,| 维度 | founder_ip | role_work_vlog（本文件） | |---|---|---| | **叙事重心** | 这个老板这个人（人格 / 判断 / 代价） | **一个岗位
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,2,md_heading,版本记录,394,457,| 版本 | 日期 | 变更 | 作者 | |---|---|---|---| | v0.1 | 2026-04-13 | 初版落盘：3 张 C1 + 4 张 C2 + 5 张 C3 = 12 张玩
Q2-内容类型种子/store_daily-交付物-v0.1.md,1,md_heading,store_daily（门店日常 / 线下门店日常运营记录）交付物 v0.2,1,0,
Q2-内容类型种子/store_daily-交付物-v0.1.md,2,md_heading,元数据,3,578,| 项 | 内容 | |---|---| | ContentType ID | `store_daily` | | 中文名 | 门店日常（线下门店日常运营记录） | | 所属层 | Q1 v1.1
Q2-内容类型种子/store_daily-交付物-v0.1.md,2,md_heading,本文件是什么（核心定义，防止脱离索引被误读）,19,259,"- **交付物 ≠ 字段 schema**。交付物是一份""**玩法库 + 元素库 + 红线**""，是 AI 生产这种内容时可调用的**表达资源包**。 - **模板 ≠ 文字填空模板**。每张玩法卡"
Q2-内容类型种子/store_daily-交付物-v0.1.md,2,md_heading,本文件与 batch 1/2 的关键差异：两者均可类的边界,29,0,
