source_md,heading_path,heading_level,body_length,coverage_status,covered_by_evidence
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,D. 服装行业垂直机会,2,119,uncovered,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,三个未被开发的角度,3,273,uncovered,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,服装行业岗位内容方向（v0.2 M4 无痕处理：删去具体姓名 / 账号 / 品牌 / 数据 / 仅保留方向描述）,3,382,uncovered,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,491,uncovered,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,F. AI 辅助边界,2,346,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-role-work-vlog
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,833,uncovered,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,与 founder_ip（企业叙事类试点）的差异点,2,621,covered_by_parent_anchor,EV-KP-product_attribute-content-type-north-star-role-work-vlog(anchor)
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,版本记录,2,457,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,store_daily（门店日常 / 线下门店日常运营记录）交付物 v0.2,1,0,exempt_short_section,
Q2-内容类型种子/store_daily-交付物-v0.1.md,元数据,2,578,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,259,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,本文件与 batch 1/2 的关键差异：两者均可类的边界,2,0,exempt_short_section,
Q2-内容类型种子/store_daily-交付物-v0.1.md,1. store_daily vs personal_vlog 的硬边界（用户 2026-04-14 裁决）,3,473,covered_by_quote_in_md,EV-KP-service_judgment-store-daily-three-required-elements
Q2-内容类型种子/store_daily-交付物-v0.1.md,2. 双角色定位（引流 vs 接客）,3,101,covered_by_parent_anchor,EV-KP-service_judgment-store-daily-three-required-elements(anchor-descendant)
Q2-内容类型种子/store_daily-交付物-v0.1.md,3. 和 `founder_ip` 的区别,3,143,covered_by_parent_anchor,EV-KP-service_judgment-store-daily-three-required-elements(anchor-descendant)
Q2-内容类型种子/store_daily-交付物-v0.1.md,A. 北极星,2,279,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B. 元素库（原子层）,2,0,exempt_short_section,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B1 视觉元素,3,303,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B2 听觉元素,3,186,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B3 人物元素,3,140,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B4 场景元素,3,147,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B5 情绪元素,3,173,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B6 文字元素,3,159,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B7 时间元素,3,138,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B8 反差元素,3,113,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B9 隐喻元素,3,116,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,exempt_short_section,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,131,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C1-1 —— ""开门关门流水账""",4,512,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C1-2 —— ""新品到店陈列 + 价格广播""",4,440,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C1-3 —— ""打卡式门店美学空镜""",4,455,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C2-1 —— ""看不见的劳动 / 营业的一天只拍支持动作""",4,977,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C2-2 —— ""门店人格化 / 今天这家店是什么情绪""",4,827,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C2-3 —— ""打包即内容 / packing orders""",4,937,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,118,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-1 —— ""今天没人出镜，只有这家店自己说话 / 无对白纯沉默纪实""",4,1084,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-2 —— ""门店的一天，不按时间拍，按情绪拍""",4,801,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-3 —— ""门店视角的关系短片 / 今天谁来过但我不拍他们的脸""",4,838,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-4 —— ""库存解剖室 / 把最不想展示的门店现实变成内容""",4,975,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-5 —— ""人台视角 / Mannequin's POV""",4,943,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-6 —— ""衣架摄像机 / Rack Walk""",4,982,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-7 —— ""试衣间独白 / Store as Theater""",4,1044,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-8 —— ""镜面对话 / Mirror Conversations""",4,940,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,"玩法卡 #C3-9 —— ""ASMR / 感官沉浸式门店""",4,1399,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,D. 服装行业垂直机会,2,116,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,三个未被开发的角度,3,419,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,服装行业 store_daily 标杆案例,3,568,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,行业趋势支撑,3,284,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,736,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,F. AI 辅助边界,2,493,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,791,uncovered,
Q2-内容类型种子/store_daily-交付物-v0.1.md,与 batch 1/2 试点的差异点,2,1018,covered_by_parent_anchor,EV-KP-service_judgment-store-daily-three-required-elements(anchor)
Q2-内容类型种子/store_daily-交付物-v0.1.md,版本记录,2,556,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,talent_showcase（才艺展示 / 个人特长展示）交付物 v0.2,1,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,元数据,2,451,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,266,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,A. 北极星,2,199,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B. 元素库（原子层）,2,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B1 视觉元素,3,134,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B2 听觉元素,3,85,covered_by_quote_in_md,EV-KP-training_unit-talent-showcase-rescue-not-show-off
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B3 人物元素,3,42,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B4 场景元素,3,69,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B5 情绪元素,3,54,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B6 文字元素,3,52,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B7 时间元素,3,53,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B8 反差元素,3,50,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B9 隐喻元素,3,73,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C1-1 —— ""正面站桩展示完成品""",4,323,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C1-2 —— ""卡点混剪炫技 / 高光拼盘""",4,381,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C2-1 —— ""展示才艺，也展示练习和笨拙""",4,514,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C2-2 —— ""把才艺放进生活任务里""",4,574,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C2-3 —— ""合拍 / Duet（把才艺变成关系）""",4,556,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,0,exempt_short_section,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-1 —— ""才艺不是表演，是救场""",4,605,covered_by_quote_in_md,EV-KP-training_unit-talent-showcase-rescue-not-show-off
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-2 —— ""同一个动作，练一百次的痕迹""",4,559,covered_by_quote_in_md,EV-KP-styling_rule-talent-showcase-micro-skill-hundred-reps
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-3 —— ""把才艺传给另一个人""",4,554,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-4 —— ""才艺盲盒（观众只先听到/看到一半）""",4,633,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-5 —— ""双角色练习室（同一人两套衣服和自己对抗）""",4,640,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-6 —— ""ASMR 化才艺（30 元领夹麦升级沉浸体验）""",4,676,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-7 —— ""失败美学 / 侘寂（100 天挑战格式）""",4,857,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-8 —— ""行为艺术式展示（街头送字 / 咖啡厅拉花 / 即兴速写）""",4,670,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,D. 服装行业垂直机会,2,81,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,三个未被开发的角度,3,162,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,服装行业才艺标杆,3,237,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,258,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-talent-showcase
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,F. AI 辅助边界,2,295,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,623,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,308,uncovered,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,版本记录,2,405,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,training_material（培训物料 / 员工 / 加盟商培训内容）交付物 v0.2,1,0,exempt_short_section,
Q2-内容类型种子/training_material-交付物-v0.1.md,元数据,2,784,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-training-material
Q2-内容类型种子/training_material-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,259,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,⚠️ 本文件的特殊结构：兵团向口径（观众切换）,2,0,exempt_short_section,
Q2-内容类型种子/training_material-交付物-v0.1.md,1. 为什么 training_material 需要口径切换,3,235,covered_by_parent_anchor,EV-KP-product_attribute-content-type-north-star-training-material(anchor-descendant)
Q2-内容类型种子/training_material-交付物-v0.1.md,2. α 改良版字段语义扩展（兵团向版本）,3,505,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-training-material
Q2-内容类型种子/training_material-交付物-v0.1.md,3. 和前 16 份的硬边界,3,406,covered_by_parent_anchor,EV-KP-product_attribute-content-type-north-star-training-material(anchor-descendant)
Q2-内容类型种子/training_material-交付物-v0.1.md,4. 兵团向的 3 个核心原则（来自认知负荷理论 + 测试效应研究）,3,200,covered_by_parent_anchor,EV-KP-product_attribute-content-type-north-star-training-material(anchor-descendant)
Q2-内容类型种子/training_material-交付物-v0.1.md,A. 北极星,2,371,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-training-material
Q2-内容类型种子/training_material-交付物-v0.1.md,B. 元素库（原子层）,2,99,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B1 视觉元素（动作示范层）,3,301,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B2 听觉元素,3,148,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B3 人物元素,3,155,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B4 场景元素,3,131,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B5 情绪元素,3,120,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B6 文字元素,3,179,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B7 时间元素,3,146,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B8 反差元素,3,158,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,B9 隐喻 / 认知元素,3,123,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,exempt_short_section,
Q2-内容类型种子/training_material-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,136,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C1-1 —— ""PPT 录屏 + 照稿念 / 朗读式培训""",4,638,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C1-2 —— ""标准答案式话术灌输 / 统一口径手册""",4,617,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C1-3 —— ""长视频一次讲完 / 20 分钟 / 单向输入""",4,592,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,233,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-1 —— ""分支情境训练 / 先判断再给答案""",4,1296,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-2 —— ""一分钟 Do / Don't 对照 / 视觉化标准""",4,1256,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-3 —— ""班前微教练 / 店长 40 秒即时提醒""",4,1214,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-4 —— ""Worked example + 逐步淡出 / 脚手架示范法""",4,1199,covered_by_quote_in_md,EV-KP-training_unit-sop-asmr-procedural-memory
Q2-内容类型种子/training_material-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,251,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-1 —— ""错误先发生再倒回去重来 / 反向培训""",4,1245,covered_by_quote_in_md,EV-KP-training_unit-error-first-then-correct-replay
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-2 —— ""班前 5 分钟连续剧 / 连载角色训练""",4,1302,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-3 —— ""神秘顾客回放（双变体）/ 顾客视角的真实感唤醒""",4,1887,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-4 —— ""SOP ASMR / 让手记住而不是让脑记住""",4,1819,covered_by_quote_in_md,EV-KP-training_unit-sop-asmr-procedural-memory
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-5 —— ""门店 RPG 选择题 / 你就是店长""",4,1543,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-6 —— ""错题本剧场 / 高发错误动作的危险点雷达""",4,1524,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-7 —— ""服装销售翻车现场 / Stand-up 喜剧结构培训""",4,1735,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-8 —— ""你来当店长 / 同伴评议 60 秒解题视频赛""",4,1520,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-9 —— ""班前会 30 秒 / 员工众包微课""",4,1514,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,D. 服装行业垂直机会,2,207,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,三个未被开发的角度,3,517,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,compass §4 服装行业执行模板表（5 个零成本模板）,3,989,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,服装与零售行业 training_material 标杆案例,3,1037,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,行业趋势支撑,3,556,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,1339,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,F. AI 辅助边界,2,1243,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,1037,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,与 batch 3 前 4 份的差异点,2,1654,uncovered,
Q2-内容类型种子/training_material-交付物-v0.1.md,版本记录,2,1255,uncovered,
Q2-内容类型种子/企业叙事类GPT5.4.md,1. `founder_ip`（创始人 IP / 老板个人品牌内容）,2,68,covered_by_quote_in_md,EV-KP-training_unit-enterprise-narrative-north-star-first
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：办公室里对着镜头“讲道理”,4,270,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：创业者一天流水账,4,246,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：老板回答评论区问题,4,201,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：决策日记，不讲人生大道理，只讲一个今天必须做的选择,4,596,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：自我矛盾暴露，不塑造“无所不能老板”，而塑造“有局限但还在扛的人”,4,490,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**旧样衣审判庭**（原创设想）,4,632,covered_by_quote_in_md,EV-KP-product_attribute-enterprise-narrative-six-section-shell
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**老板不看镜头的一天**（原创设想）,4,567,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**两代人穿同一件判断**（原创设想）,4,515,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,262,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,235,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,制作难度判断,3,170,covered_by_parent_anchor,EV-KP-training_unit-enterprise-narrative-object-witness-over-talking-head(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,2. `role_work_vlog`（岗位工作 Vlog / 员工以岗位身份记录工作日常）,2,90,covered_by_quote_in_md,EV-KP-product_attribute-enterprise-narrative-six-section-shell
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：跟我上一天班,4,213,covered_by_quote_in_md,EV-KP-product_attribute-enterprise-narrative-six-section-shell
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：工作日常 + 流行音频,4,159,covered_by_quote_in_md,EV-KP-product_attribute-enterprise-narrative-six-section-shell
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：岗位知识硬讲解,4,174,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：岗位视角不是“我做了什么”，而是“我怎么判断”,4,596,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：岗位接力，一件衣服经过几双手,4,426,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**一件衣服在不同岗位手里**（原创设想）,4,525,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**岗位失误博物馆**（原创设想）,4,502,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**看不见的劳动配乐**（原创设想）,4,479,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,183,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,191,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,制作难度判断,3,179,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,3. `event_documentary`（事件纪实 / 企业大事件记录）,2,87,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor)
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：高能混剪 + 圆满结束,4,200,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：领导讲话 + 观众掌声,4,140,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：美图汇报式纪实,4,157,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：倒计时纪实，把整场活动压在“开场前”的空气里,4,548,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：一个物件看完整场活动,4,369,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**开场前一分钟无人声**（原创设想）,4,571,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**散场以后，活动才真正开始讲故事**（原创设想）,4,450,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**后台只拍手忙脚乱，台前永远只拍半个结果**（原创设想）,4,407,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,176,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,134,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,制作难度判断,3,162,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,4. `product_journey`（产品历程 / 产品从研发到上市的故事）,2,82,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor)
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：从草图到成品的爽片,4,176,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：设计灵感说明书,4,171,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：上市前预热式揭秘,4,140,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：样衣版本树，把“被否决的东西”也拍进去,4,471,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：真实使用测试，而不是空口夸产品,4,364,covered_by_parent_anchor,EV-KP-product_attribute-enterprise-narrative-six-section-shell(anchor-descendant)
